title,user_id,score,comment,u_id
문수힐링피크닉장,우기후기,5,"캠핑을 주로 다녔으나, 만원이라는 가격에 4시간을 캠핑의 꽃인 바베큐 파티와 함께 보내고 올수있다면 이만한 곳도 없다.
관리도 깔끔하고 너무 넘치지도 적지도 않은 사이트수. 개수대도 깔끔 화장실도 깔끔.
캠핑대란인 요즘 예약만 가능하다면
짧은 시간 지인/가족과 함께하기 좋은장소",2899
문수힐링피크닉장,Beomjin Cho,5,산책길도 있고 물도  있고 기대이상으로 너무 좋아요,1718
문수힐링피크닉장,오재화,5,가족과 연인끼리 방문하기 좋습니다. 주차불편,2900
문수힐링피크닉장,신엣지,5,시설도 좋고 분위기도 아주 좋음,2901
문수힐링피크닉장,와우와우,4,산쪽 밑이라 공기도 좋고 시설도 깔끔하고 가족과 놀러가기 좋아요,2902
문수힐링피크닉장,Kim Na Hyun,4,"세가족 총 9명 여약하고 방문했어요~예약제로 이뤄지니 인터넷으로 미리 예약해야 해요~개수대, 화장실 깨끗하구요~가격도 쌉니다. 하루 두 타임  예약할 수 있는데, 저희는 열시부터~밤까지 쭉 두타임 예약해서 고기 구워먹고 놀다왔어요~뒷편에 산책로,등산로 잘 되어 있어요~~",2903
문수힐링피크닉장,이경민,5,"짱짱 좋음.
가족이든 친구든 연인이든 누구와도 좋은 기억을 남길수 있음.
쓰레기는 100% 회수해야함.
숯과 불판 망 제외",1879
문수힐링피크닉장,김선영,5,"울산에 이런곳이 있다니 참 좋아요
남구시민이면 1인1테이블 예약 @7000 원에
자연과 함께 고기도 생선도 구워 먹고…",2111
문수힐링피크닉장,심성보,5,도심속에서 절재된 충만,642
문수힐링피크닉장,김정환,4,"간편하게 즐길수 있는 피크닉장.
그늘이 있는곳과 없는곳을 미리 알아보고 가면 좋아요
가지고 온 쓰레기 외 음식쓰래기도 가져가야해서 남는 쓰레기를 챙길 수 있는 봉투나 음식쓰레기통이 꼭 필요합니다",834
문수힐링피크닉장,박상훈,4,간단히 고기나 야외 시설이 있어 나들이 가기에 유리  다만 주차 시설과 쓰레기는 각자 치워야하며 국물류 라면을 들고 가지 않는게 포인트 가격은 만원 남구민은 30프로할인. 7천원,2904
문수힐링피크닉장,배영란,4,도시속 이런 장소가있다 는게  참좋았어요~,2905
문수힐링피크닉장,김김진혁,5,아이들과 주말나들이로 좋은 장소인 것 같애요.,2906
문수힐링피크닉장,seokjin jeong,5,야 자연에 고기는 진리지,2907
문수힐링피크닉장,Kyungdong Lee,5,"애들이랑 가서 고기 구워 먹기 좋아요~~
벤치랑 숯 넣어서 고기 구워 먹을수 있는 통이 있어서 음식이랑 이것저것 준비해가서 놀아야 해요",2908
문수힐링피크닉장,배주선,5,가족끼리나 친구들과 같이 나가 캠핑의 기분을 낼 수 있는 좋은 장소입니다 숯과 망을 준비해가시면 바베큐나 삼겹살 구이를 해드시실수 있고 안전한 장소라 아이들과 가기 좋은 장소 입니다,2909
문수힐링피크닉장,Sungwook Kang,5,"테이블과 그늘막이 있고, 고기 구워먹기 좋습니다.",2910
문수힐링피크닉장,박연희,5,고기구워먹고 아이들 뛰어놀기 좋은곳,2911
문수힐링피크닉장,김재호,5,가족과같이 좋은시간 보낼수잇어요,1739
문수힐링피크닉장,김봉재,5,캠핑이 부담스럽지만 숯불구이는 먹고 싶을때 찾는 곳. 음식물처리는 꼭 집으로 가져 가야한다는 전 유념하시길,2912
문수힐링피크닉장,월보TV,2,"아이들이 뛰어 놀수 있는 곳이 없어요 고기 구워 먹기만 좋고 그릇 씻거나 음식물 쓰래기, 그냥 쓰래기 처리도 불가능 해요 다 가져와야해요 ㅠㅠ",2913
문수힐링피크닉장,peter lee,4,주차창이 있음에도 도로에 불법주차를 많이하네요. 그것만 아니면 그런대로 괜찮아요^^,2914
문수힐링피크닉장,DaeSeong Lee,4,저렴한 가격에 눈치안보고 맘껏 고기 구워먹고 놀다왔어요~ 분수와 물레방아도 아이들이 보고 좋아했어요 ㅎㅎ애들 놀이터같은게 하나있었음 더 좋았을거같아요 ㅎㅎ,2915
문수힐링피크닉장,골수분자,4,"교외로 나가지 않고도, 도심과 가까운 곳에서 힐링을 즐길 수 있는곳!
하지만, 주차공간이 없어 불편함.",2916
문수힐링피크닉장,최경민,4,말할 필요가 있나 장소가 좋다기보다 좋은사람과 있으니 멋진곳이라 생각될뿐....~^^,2917
문수힐링피크닉장,이승민,5,도심속 1만원의 휴양지,2918
문수힐링피크닉장,송영록,5,장소가 넓고 자연속에서 바베큐를 할수있게 잘되어있어요.,2919
문수힐링피크닉장,석문희,3,"거까운근교에서
고기를 구워먹을 잇어서 좋앗는데
관리하시는분이 예전분보다
너무 불친절하셧네요..ㅠ",1955
문수힐링피크닉장,김미현,4,"가격대비좋아요.
그러나…",2920
문수힐링피크닉장,김동민,5,코로나시대에 거리두기하면서 가족과 함께 보낼수있는 장소입니다.,2921
문수힐링피크닉장,김익환,4,좋은 시설 이기는 하나... 테이블간 간격이 좁음.,2922
문수힐링피크닉장,Davinci Lee,5,나쁠게 없이 좋음,2923
문수힐링피크닉장,조정현,5,가족과 주말 보내기엔 딱 좋은 곳. 다만 겨울에는 매우 춥습니다 ㅋㅋㅋ,2924
문수힐링피크닉장,김동원,4,"주차를 갓길에 했는데 찍힐까봐
불안했다 그외 시설은 최고였다
힐링 잘하고  왔습니다 감사합니다",2925
문수힐링피크닉장,김정훈,5,"이용요금 저렴하고, 제목 그대로 힐링하며 아이들과 고기 궈 먹을 수 있는 곳.",1309
문수힐링피크닉장,이광섭,4,주차장이용 불편 외 만족. 관리인께서 청결관리.,2926
문수힐링피크닉장,noble men,5,깨끗하고 가족 과함께 고기 구워 먹기 좋아요 ㅎ,1714
문수힐링피크닉장,명주성,5,고기 구워먹기 좋았습니다,2927
문수힐링피크닉장,우정완,4,고기 구워먹기 좋은데 여름되면 너무 더울것같아요,2928
문수힐링피크닉장,최연욱,5,생각보다 깨꿋하고 시설도 좋아요,2929
문수힐링피크닉장,엄태형,1,너무시끄럽고 놀곳도없고연기가밇이나리고 서비스가마음에안듬,2930
문수힐링피크닉장,정희준,5,"이용료도 저렴하고
편리하게 잘 이용하고 왔습니다",1028
문수힐링피크닉장,아아빠,5,관리도 잘되어있고 쾌적하고 좋았습니다,2931
문수힐링피크닉장,백미현,4,도심속에서 피크닉을 즐길 수 있다는거 참좋은거 같습니다.,2932
문수힐링피크닉장,김종학,4,"너무더워서 힘듬
분지라서 바람이 거의없음
이런곳에 이런곳을 만들어야하는지 의문이생김",1920
문수힐링피크닉장,cha jaebong,5,시설깨끗하고 가격부담없고좋아요,2933
문수힐링피크닉장,김경홍,3,편하게 고기를 구워먹을수 있으나 주차는 살짝 불편함,2934
문수힐링피크닉장,최원준,4,주차장소도 괜찮아요..들어가는길도 좋구요,2935
문수힐링피크닉장,배선현,5,가족 나들이 좋음,2936
문수힐링피크닉장,김주현,4,쓰래기처리할때가 없는게 너무 아쉽습니다  쓰래기는 직접 가져가서 처리해야합니다 그거빼곤 만족합니다,2937
문수힐링피크닉장,송영미,5,"시원하고
공기도 좋고
잘 되어 있음",2938
문수힐링피크닉장,Nexis H-,5,괜찮았음..시설도 깨끗했고 나름 만족,2939
문수힐링피크닉장,JU K,4,하나밖에 없는 피크닉장.. 다 좋지만 예약하는게 ㅈㄹ같응,2940
문수힐링피크닉장,brian Kim,5,가족들이랑 같이 놀기 좋아요..,2941
문수힐링피크닉장,sangho Lee,3,잠시 야외느낌 느끼기에는 괜찮은듯,2942
문수힐링피크닉장,한영형,4,좋아요,2943
문수힐링피크닉장,천성윤,5,시간만되면 마음것 즐길수있어요,2944
문수힐링피크닉장,임민재,4,야외 숯불구이하기 좋은 곳,2945
문수힐링피크닉장,김태국,5,바베큐장과 애들 놀이시설이 있어요,2611
문수힐링피크닉장,정현석,4,야외 바베뀨  파티장으로 완전  강추!!!,2736
문수힐링피크닉장,서기웅 (DK소심남),4,가족모임 가까운 모임활용도로 좋습니다,2946
문수힐링피크닉장,Qoxvxop Pegasus,5,가족 및 단체 힐링장소로 손색이 없는 곳,2947
문수힐링피크닉장,hansol woo,5,시설이깔끔하고 캠핑하기 좋습니당,2948
문수힐링피크닉장,또도깨비 (울산s자나),4,날씨 잘보고 가셔야되요^^,2949
문수힐링피크닉장,dalgoos,4,괜찮네요,2950
문수힐링피크닉장,choi jerry,5,울산에 이런 공간이 있다니!,2951
문수힐링피크닉장,바이올린서현,3,고기구워먹기 좋아요,2952
문수힐링피크닉장,김동원,5,무었이든 구워먹기엔 최적의 장소,2925
문수힐링피크닉장,hooni Korea,3,바람불면 파라솔 날라감 위험함,2953
문수힐링피크닉장,오예춤춰,4,저렴해서 좋아요,2954
문수힐링피크닉장,백정민,4,야외 분위기가 납니다,2955
문수힐링피크닉장,김민정,5,바베큐하려면 여기갑니다,2956
문수힐링피크닉장,Kye-sun Park,5,울산 최고의 바베큐장,2524
문수힐링피크닉장,어찌라고,5,아주좋은 하루,2957
문수힐링피크닉장,김재철,5,힐링장소로 좋아요,2958
문수힐링피크닉장,sw lee,5,고기 구워먹으러 갑니다,2959
문수힐링피크닉장,김민준,5,성능좋다,1830
문수힐링피크닉장,나경민,4,피크닉하기 좋아여~~^^,2960
문수힐링피크닉장,LimssanG_임상,5,좋은 분위기,2961
문수힐링피크닉장,김경진,4,조아요,2962
문수힐링피크닉장,WONCHEOL KIM,4,편리한 바베큐장,208
문수힐링피크닉장,Jung gu Kang,5,문수누리길 준공,2963
문수힐링피크닉장,이태희,5,고기+숯 옳음,2880
문수힐링피크닉장,안인찬,4,좋음,2964
문수힐링피크닉장,박진호,5,가족나들이 장소 짱,2965
문수힐링피크닉장,임광식,5,도심속의 시골 숲속,2966
문수힐링피크닉장,dong wook kim,4,"화로제공, 깨끗함",2967
문수힐링피크닉장,황진우서연,4,바베큐 파티 ~~~^^,2968
문수힐링피크닉장,이기수,5,고기는 옿다,2969
문수힐링피크닉장,원이원이,1,별로,2970
문수힐링피크닉장,김성완,5,좋아요,2971
문수힐링피크닉장,김영식,5,이런곳이..,2972
문수힐링피크닉장,김범희,5,좋아요,2973
문수힐링피크닉장,이상현,5,조아요,2974
문수힐링피크닉장,최정형,3,한적합니다,2860
문수힐링피크닉장,Yeonkyeong Ryu,5,"This is perfect place to do outdoor barbecue in Ulsan. The fee is 10,000 KRW per table and each table is with own barbecue grill. reservation is available either from 11 am to 5 pm or from 5 pm to 10 pm.",2975
문수힐링피크닉장,Om madria,5,Love the fall colors,2976
문수힐링피크닉장,Md Mahbubul Alam,4,Good place for a barbeque party.,2977
문수힐링피크닉장,도현철,5,,2978
문수힐링피크닉장,귀튼커신,4,,2979
문수힐링피크닉장,신영황,5,,2980
문수힐링피크닉장,El God,5,,2981
문수힐링피크닉장,Min hee Park,4,,2982
문수힐링피크닉장,Chansuck Lee,5,Awesome place. I love this place.,1324
문수힐링피크닉장,백미희,5,,2983
문수힐링피크닉장,울산쏘영이,4,,2984
문수힐링피크닉장,Seok Won Jung,4,Very good,2985
문수힐링피크닉장,권율,5,,2986
문수힐링피크닉장,이 ᆞ만라,4,,2987
문수힐링피크닉장,시코 튜브,5,,2988
문수힐링피크닉장,임채언,5,,2989
문수힐링피크닉장,정미네,4,,2990
문수힐링피크닉장,박영란,5,,2991
문수힐링피크닉장,MINGI KIM,1,,2992
문수힐링피크닉장,김용수,5,,2993
문수힐링피크닉장,홍한표,5,,2129
문수힐링피크닉장,정기중,5,,2994
문수힐링피크닉장,전현숙,5,,2995
문수힐링피크닉장,임존스 평범한일상,5,,2996
문수힐링피크닉장,benny kim,5,,2997
문수힐링피크닉장,Co Coco,5,,2998
문수힐링피크닉장,정인식,4,,2999
문수힐링피크닉장,강요셉,1,,3000
문수힐링피크닉장,김동찬,4,,1243
문수힐링피크닉장,정현석,1,,2736
문수힐링피크닉장,배영진,5,,3001
문수힐링피크닉장,Mr. Charles,5,,3002
문수힐링피크닉장,장일수,5,,3003
문수힐링피크닉장,영보김,3,,2410
문수힐링피크닉장,HD P,4,,3004
문수힐링피크닉장,SONNY Jason,4,,3005
문수힐링피크닉장,신병열,2,,1523
문수힐링피크닉장,정의석,5,,3006
문수힐링피크닉장,부동산대통령주도사,5,,3007
문수힐링피크닉장,BigDragon SHIN,5,,3008
문수힐링피크닉장,유동진,3,,3009
문수힐링피크닉장,강미선,4,,3010
문수힐링피크닉장,Hye Ju Lee,5,,3011
문수힐링피크닉장,Dongmu Li,1,,2051
문수힐링피크닉장,천현진,5,,3012
문수힐링피크닉장,금메달아빠,2,,3013
문수힐링피크닉장,인톡,5,,2761
문수힐링피크닉장,June Son,5,,3014
문수힐링피크닉장,Galatia,5,,3015
문수힐링피크닉장,손종협,5,,3016
문수힐링피크닉장,임성동,2,,2188
문수힐링피크닉장,_은진,5,,3017
문수힐링피크닉장,김도현,4,,3018
문수힐링피크닉장,황정숙,5,,3019
문수힐링피크닉장,"chung.sig, Kim",4,,3020
문수힐링피크닉장,진양주,5,,3021
문수힐링피크닉장,이희수,5,,3022
문수힐링피크닉장,THORres T.V,3,,3023
문수힐링피크닉장,최유리,5,,3024
문수힐링피크닉장,seungheon son,4,,1056
문수힐링피크닉장,이청훈,4,,1319
문수힐링피크닉장,김윤환,4,,3025
문수힐링피크닉장,aammyway,5,,3026
문수힐링피크닉장,awesome,5,,3027
문수힐링피크닉장,Kester Wong,5,,3028
문수힐링피크닉장,SB P,5,,3029
문수힐링피크닉장,남김태룡,5,,3030
문수힐링피크닉장,황동식,4,,3031
문수힐링피크닉장,이수경,5,,3032
문수힐링피크닉장,김령하,5,,3033
문수힐링피크닉장,김진경,5,,3034
문수힐링피크닉장,안정숙,4,,2708
문수힐링피크닉장,박대원,5,,3035
문수힐링피크닉장,김기밈,4,,3036
문수힐링피크닉장,정명희,3,,3037
문수힐링피크닉장,borri k,5,,3038
문수힐링피크닉장,정현석,5,,2736
문수힐링피크닉장,KangSeok Kim,5,,878
문수힐링피크닉장,음악교실,5,,3039
문수힐링피크닉장,우병수,4,,3040
문수힐링피크닉장,유순종,4,,3041
문수힐링피크닉장,권영걸,5,,3042
문수힐링피크닉장,고병용,4,,3043
문수힐링피크닉장,박서준,5,,1241
문수힐링피크닉장,백현주,5,,3044
문수힐링피크닉장,나나,5,,3045
문수힐링피크닉장,mh h,4,,3046
문수힐링피크닉장,김현태,5,,198
문수힐링피크닉장,김도형,3,,651
문수힐링피크닉장,ㅊ시영,4,꽤 괜찮았음,3047
문필봉,주영커,4,양동마을 경로당 우측길ㅡ대숲 야산 시작 ㅡ문필봉(송곳산) 481m..  오두산 향합니다,3048
문필봉,포동포동,5,,3049
바보사거리,김먹방,5,울산대학교 앞에서 친구들과 이야기 하며 걷다보면 계속해서 여기로 또 오게된다고 해서 지어진 이름 바보사거리.. 벌써 이 이름이 붙여진게 20년도 더 된걸로 알고있습니다.. ㅋㅋ 어떤 어르신이 지으셨는지 몰라도 센스는 레알 인정 ㅋㅋㅋ 아직까지 바보사거리라 불려지고 저렇게 명판(?)도 만들 정도이니.. 누구나 다 인정하는 이름이 되버렸네요 ㅋㅋㅋ,3050
바보사거리,유진욱,5,가본 적이 없습니다.,3051
바보사거리,남은슬,5,금토 저녁에 사람많아요 학생들 많네요,3052
바보사거리,dobby,5,좋아요,3053
바보사거리,Azra Maliha,5,Very nice place,3054
바보사거리,최은,5,,3055
바보사거리,김성민,5,,3056
바보사거리,손동현,3,,2056
바보사거리,정진호,3,,3057
바보사거리,이재욱,5,,1809
바보사거리,Nguyen Cong,5,,3058
바보사거리,음악여행,4,,3059
바보사거리,유무상생,5,,3060
바보사거리,이동기,5,,923
바보사거리,김ᄃ,3,,2163
바보사거리,박승태,5,,3061
바보사거리,박준혁,4,,3062
바보사거리,Bad Raccoon,5,,3063
바보사거리,박창준,1,,3064
바보사거리,석주박,2,,2686
바보사거리,⠀,4,,1112
박상진의사 생가,김형석,3,"깨끗한 주변 환경과 생가와 잘어울려 좋음
주차장이 주변 주민들이 주차하여 방문객은 주차불가 합니다.
주변도로가 주차금지 지역이라 구청에서 조치가 필요합니다.",1269
박상진의사 생가,Saeyun Kim,4,깔끔하게 정리되어 둘러보기 편했는데 좀 인위적이랄까 어색함이랄까 그런게 느껴져서 쪼끔 아쉽네요. 해설사분들이 계시던데 한번 들어보고도 싶네요.,3065
박상진의사 생가,Donggeun LEE,5,"고헌박상진 의사 생가를 다녀 왔습니다.
제가 사는곳에 바로 옆에 있지만 근처에만
지나다니다가 처음으로 고헌박상진 의사 생가안까지…",537
박상진의사 생가,byungsung lim,4,대한광복회 총사령역임 독립운동으로 많은 업적을 남겼고 38세에 형무소에서 사형으로 순국함. 우리의 자랑스런  민족정기의 얼을 되세겨 봅니다.,3066
박상진의사 생가,이현정,5,예쁜 공원처럼 구성해놓았네요~~ 역사적 의미가 깊은곳이라 아이들과 산책하기 좋아요.,3067
박상진의사 생가,메기,4,생가 안에 각종 자재를 방치해놓은 것 빼고는 좋아요,1926
박상진의사 생가,김선환,5,"한적하고 조용하네요
아는 분들만 오는것 같아 아쉽네요",1076
박상진의사 생가,변상복,5,누구든 한번은 생가를 방문하여 박상진 의사의 삶을 느껴보았으면 합니다.,3068
박상진의사 생가,돌팔이,5,독립의사의 태생을 기리는 곳으로 공원같이 잘 가꾸어서 놓아서 후세들과 시민들이 많이 방문하였으면 좋겠네요,3069
박상진의사 생가,파란만장신짱,5,아이들과 한번쯤은 가볼만한곳~,3070
박상진의사 생가,박윤영,5,가까운 곳에 있으면서 못가봤는데 멋지고 조용하더군요. 박상진 의사의 생이 어땠을지...힘드셨기도 힘나기도 했을텐데 가보니 참 멋진 분이셨네요...볼만합니다.,3071
박상진의사 생가,bogeun cha,5,박상진의사의 공헌과 애국심에 큰 감동이 있어요...,3072
박상진의사 생가,김진혁,4,문화공연 자주해주세요^^,1754
박상진의사 생가,Doyeong Hong,5,"1)대한민국인이라면 한번은 꼭 방문해 봐야 할 의사의 생가. 의사를 성장시키고, 의로운 생각을 잉태시킨 마을의 모습은  도시개발로 온데간데 없이 사라지고...집 만이 남아 의사의 생가였음을 확인 시키고 있다. 논과 밭에 비하여 집의 위치가 높아 안정감을 주던 개발전 의사의 생가는 평지로 변하고 주변 고층아파트의 위새에 눌려 외롭게 보인다. 눈이며, 밭이며 마루에 서서 내려다 보게 하였을 완만한 경사는 없어지고..…",3073
박상진의사 생가,권용덕,1,광복회 총사령관 진정한 국가.민족관을 알려준 영웅 입니다,3074
박상진의사 생가,최규찬,5,"박상진의사 본가는 송정동에 있읍니다,가보니 경관이 아주
아름다위고 본가도 정축도하고
참좋아요,",3075
박상진의사 생가,왕오케이,5,주변도 잘 정돈되어 있고 소공원 같은느낌 접근성도좋고 어린이데리고 역사공부하기좋은곳,3076
박상진의사 생가,대한민국국민,4,공사 중입니다 당분간은 패스!!,3077
박상진의사 생가,백경호,1,아직 공사중이라 볼것은 없네요 .,3078
박상진의사 생가,Hyuk Kwon (dingdong),5,"박상진 의사는 대한민국 최초의 법조인입니다. 1905년 양정의숙에 입학해서, 법률,경제,국제법을 배웠고, 최초의 판사시험에 합격해 평양판사로 발령을 받았으나, 재판이 일본인에 의해 독단적으로 행해지고 있다는 판단하에 판사보다는 무장독립운동을 택하였음. 광복단으로 이름이 바뀐 대한광복협회을 결성하고 총사령관이 되었음.1921년 일제에 의해 38살의 나이에 사형당함.  출처: 부산지방법원 100년사",3079
박상진의사 생가,kim하늘 바라기,2,길거리에 팬션이 있어서 차소리가 넝수시끄럽고  볼거리도없고 청소도 안되어ㅈ있어 불꽤했어요,672
박상진의사 생가,si woo Lee,5,국가를 위해 30대 나이에 독립운동 하시다 사형 당하신 박의사 정말 후배로써 귀감이 됨니다,3080
박상진의사 생가,Cherry,5,산책하기 좋아요,3081
박상진의사 생가,조일향,4,주변에 호수도 있고 나라도 생각하게 하는 아주 좋은 교육장소 힐링 장소 좋아요,3082
박상진의사 생가,박경도,5,상당히 괜찮음 다만 생가설명과 다른 집이 지어져있고 나무를 똑바로 말리지않고 작업을 해서인지 나무진액이 흘러나와있어서 조심해야됨,3083
박상진의사 생가,홍경용 (꼬마신랑),5,"돌고 나오면 2분, 생각하고 돌면 2시간...
공간은 크지않으나 큰곳 이다.",2213
박상진의사 생가,신석범,4,일제시대때 항거한 의사 애들에게도 좋은 교육이 될것입니다 한번씩 단녀가세요,3084
박상진의사 생가,주김,4,역사적으로 뜻깊은 곳입니다.,1786
박상진의사 생가,WY jeong,3,생가가 신도시 옆에 있어서 색다른 풍경이나 특별한 점은 안보임,455
박상진의사 생가,청류 정순암,5,나라 사랑 말보다는 직접 경험,3085
박상진의사 생가,행복이김태우,5,의미 있는 장소 울산 북구 어귀에 이런분이 읶었다는것에 감사해야함,3086
박상진의사 생가,Manseok Kong,4,그냥 한적해요. 19년 12월에 정식오픈 한다네요. 지금은 관리실이랑 화장실 건축중,3087
박상진의사 생가,조혁성,4,"생가 복원과 설명이 잘 되어 있습니다
주변 시설도 볼만 합니다",3088
박상진의사 생가,민남매아빠,5,"울산의 자랑스러운 독립운동가^^
집 근처에 두고 늦게 찾아뵈었습니다
죄송합니다ㅜ",3089
박상진의사 생가,제원우,5,"조용하고 한적한곳
식사는 가까운곳에서 종류별로 할 수 있늣곳",1779
박상진의사 생가,장기원,5,휴식 공간도 있고 새롭게 단장되어 좋아요,3090
박상진의사 생가,김아람,4,"깔끔하네요.
다만 바로 주변에 축사가 있어 다소 냄새가 납니다.",3091
박상진의사 생가,송영미,5,독립운동가 박상진의사의 고택 방문..,2938
박상진의사 생가,한유정,5,생각보다 가까운 곳에 위대하신 이름이 안알려진 독립운동가분들이 많다는 것을 알게되었다.,3092
박상진의사 생가,MJ Yang,5,가족과 함께 독립운동가의 발자취를 따라 애국심을 배우며 산책하기좋은 곳,3093
박상진의사 생가,용자 YongZa(용자),5,규모가 크진 않으나 독립운동 총사령관 생가이므로 의미가 있었음,3094
박상진의사 생가,sk leem,5,사색이 필요할때 머물기 좋아요,1316
박상진의사 생가,장은호,4,박상진에 대해 알 수 있어서 좋아요,3095
박상진의사 생가,이대창,4,"조용하고 공기좋은 박상진  생가가있는
곳으로  요즘  신도시죠~~",3096
박상진의사 생가,이준희,4,그 동안 몰랐던 독립운동가에 대해서 배우는 시간이 좋았어요,3097
박상진의사 생가,Sk Lee,4,주변인프라가 전혀없고 5분정도 둘러보면 더이사. 볼게 없습니다~,3098
박상진의사 생가,김순옥,4,잘 조성한것 같아요 휴세인들도 알아야 되구요,268
박상진의사 생가,jackzero O,5,독립운동가 박상진 의사의 생가 복원,3099
박상진의사 생가,박재영,4,깨끗하게 정리가 잘 되어 있네요,3100
박상진의사 생가,남김광열,5,한적하고 힐링되고 역사를 알게되어 좋았읍니다,3101
박상진의사 생가,김희수,4,"산책하기 너무 좋습니다.
단, 주차공간 협소합니다.",3102
박상진의사 생가,유병관,5,송정동에자리잡은관광특구벌트로자리매김할수있기에좋음,2115
박상진의사 생가,김소장,5,가까워서 애들과 가기 편해요,3103
박상진의사 생가,미스터리,5,박상진의사의 항일활동을 높이평가합니다,924
박상진의사 생가,sang-yeon Cho,5,독립운동가 박상진 의사에 대해 자세히 알 수 있는 곳이다.,3104
박상진의사 생가,다빈 (GodPower),5,울산 송정 고헌박상진 생가,3105
박상진의사 생가,김진화,4,조용하고 한적하니 좋았어요,3106
박상진의사 생가,SOOYOUNG KO (RAY),5,이런곳은 많이 만들어서 교육에 쓰여져야 한다고 생각함.,1101
박상진의사 생가,may li,5,광복회 총사령관. 독립운동가. 별 5개도 아까운 평가다.,3107
박상진의사 생가,장길상,4,아담하고 의사 성품과 닮은 조형물이 좋았습니다.,3108
박상진의사 생가,Inevitable “니가가라하와이” I am,5,슬쩍 지나치기만 해도 국뽕이 차오릅니다,3109
박상진의사 생가,KYO HWAN KIM,4,박상진 의사의 애국정신을 엿볼 수 있는 귀한 장소였다,3110
박상진의사 생가,성영관,3,역사인물 버스4대로방문 노계기념사업회135명,3111
박상진의사 생가,무녁무녁,4,살짝 한옥느낌 받으러 놀러가기 좋아쇼.,3112
박상진의사 생가,박성규,5,아주 좋은곳이에요,3113
박상진의사 생가,Dong Soo Lee,4,애들데리고 한번 오면 좋을 듯하네요,3114
박상진의사 생가,자연애,5,아이들과 가봐야 할 곳,3115
박상진의사 생가,조영수,5,박상진의사 순국100주년이 2021년입니다.,3116
박상진의사 생가,moon sunrise,3,1910년대의 광복 활동들에 대해 생각해 보는 기회,3117
박상진의사 생가,최기백,4,공사중 완공 되면 좋을것같아요,3118
박상진의사 생가,ᄑᄐ,3,주변이 개발한다고 밀어버린게 아쉽다,3119
박상진의사 생가,서대진,4,지금은 택지 개발로 생가 신축 공사중 ㅜㅜ,3120
박상진의사 생가,강성빈,5,이곳은 좋아요!,3121
박상진의사 생가,투명자동차,3,아직 기념관만 있고 근처에서 공사중,3122
박상진의사 생가,호호홋,2,2019년 1월 현재 아직 공사중,3123
박상진의사 생가,허대영,4,서성이기좋아요 ㅎㅎ,2136
박상진의사 생가,박정례,5,산책하기 좋아요,3124
박상진의사 생가,손석일,4,아직 홍보가 미흡 하기에...,3125
박상진의사 생가,호월드,5,"울산의 자랑, 대한독립만세!",3126
박상진의사 생가,Y 2,4,해설도 좋았어요,3127
박상진의사 생가,임길웅,5,역사가숨쉬는것같아요,3128
박상진의사 생가,증엽육,3,마무리 작업중 인것 같아요,3129
박상진의사 생가,박인제,5,산책하기완전좋음,3130
박상진의사 생가,임철영,3,너무 덩그러니 있는 느낌이예요.,3131
박상진의사 생가,300고지,5,좋아요,3132
박상진의사 생가,조우제,5,잘다녀왔어요,3133
박상진의사 생가,임광택,5,역사교육 많이 되었음,3134
박상진의사 생가,김시환,3,아직 공사중입니다,3135
박상진의사 생가,이창훈,5,화장실이없어서...,3136
박상진의사 생가,서애란,5,너무좋아요~~~,3137
박상진의사 생가,Park욱찐,5,놀라운 경험!,3138
박상진의사 생가,송승기,5,좋아요,969
박상진의사 생가,현대엘리베이터사무직노동조합,3,걍 그래요,3139
박상진의사 생가,배영칠배원주,5,촣아요,3140
박상진의사 생가,JW Park,5,감사합니다.,3141
박상진의사 생가,ws LEE,5,좋아요,3142
박상진의사 생가,최선기,5,넓다,1073
박상진의사 생가,옹디스퀘,4,좋아요,1230
박상진의사 생가,김종학,4,우리고장의  자랑,1920
박상진의사 생가,정덕모,5,좋아요,1089
박상진의사 생가,권문선,2,아직 공사중,3143
박상진의사 생가,나무,5,아직 공사중,3144
박상진의사 생가,sunghee LEE,5,훌륭해요,3145
박상진의사 생가,뽀빠이,4,역사적인곳,3146
박상진의사 생가,정종석,5,대단지네요,3147
박상진의사 생가,Chung Jung,5,여긴 추천,3148
박상진의사 생가,동메달 종이접기,5,재미있었다,3149
박상진의사 생가,최의현,4,독립운동,261
박상진의사 생가,김효익,4,경관좋음,3150
박상진의사 생가,이장원,5,조하요,1070
박상진의사 생가,YUE KWON,2,한적함,3151
박상진의사 생가,쵝오타,2,"관리의 디테일이너무 부족한 느낌. 열리는 문인지 아닌지(관람이 가능한 공간인지 아닌지) 표시가 없음.. 뻑뻑해서 안열리는 건지 잠겨있는건지 알 수 없음. 어떤 문은 열면 책읽고 있는 박상진 의사모습이 보이고 어떤 문은 열면 관리자들이 쓰는 방인지 걸래도 널려있고.. 어떤방은 세탁기나 온갖 집기들이 어지럽게 쌓여있고. 어떤 방은 심지어 관리자인지 방안에서 라디오인지 TV인지 보고있음.. 무분별하게 현대식으로 복원한 부분들... 전시관은 별도의 건물에 만들지 않고 원래의 건물을 훼손하고 만들었는지.. 에어컨 실외기 같은 것들도 그럴듯하게 가릴 수 있을 텐데..
이렇게 아무렇게나",2384
박상진의사 생가,vvg vvg,5,구식의 아름다운 건물 단지. 추천하다.,3152
박상진의사 생가,현삼주,5,,3153
