,title,rate,tags,address,review_address,url
215,울산중구문화의거리,5.0,테마거리,울산 중구 옥교동 277-1,./review/울산중구문화의거리.csv,https://place.map.kakao.com/23181596
216,삼호곱창거리,0.0,먹자골목,울산 남구 무거동 1182-1,리뷰 없음,https://place.map.kakao.com/1254540902
217,영남알프스둘레길 3코스,0.0,영남알프스,울산 울주군 상북면 산전리 1104-11,리뷰 없음,https://place.map.kakao.com/26563877
218,화장굴,0.0,동굴,울산 울주군 언양읍 송대리,리뷰 없음,https://place.map.kakao.com/8171113
219,유곡동공룡발자국화석,0.0,문화유적,울산 중구 유곡동 54-1,./review/유곡동공룡발자국화석.csv,https://place.map.kakao.com/26128344
220,대암호,0.0,호수,울산 울주군 언양읍 구수리,리뷰 없음,https://place.map.kakao.com/7819560
221,치산서원,0.0,서원,울산 울주군 두동면 치술령길 7 (우)44916,리뷰 없음,https://place.map.kakao.com/25027951
222,남산전망대,4.0,전망대,울산 남구 신정동 산 107-2,./review/남산전망대.csv,https://place.map.kakao.com/19237163
223,함월산,5.0,산,울산 중구 성안동 819-2,./review/함월산.csv,https://place.map.kakao.com/25393905
224,허고개,0.0,고개,울산 울주군 범서읍 중리,리뷰 없음,https://place.map.kakao.com/25395273
225,울산관광안내소,0.0,관광안내소,울산 남구 삼산로 288 (우)44719,리뷰 없음,https://place.map.kakao.com/26546323
226,중산동고분군,0.0,"릉,묘,총",울산 북구 중산동 616-1,./review/중산동고분군.csv,https://place.map.kakao.com/11157728
227,북정자,0.0,문화유적,울산 북구 정자동,./review/북정자.csv,https://place.map.kakao.com/7908656
228,울주망해사지승탑,5.0,"탑,비석",울산 울주군 청량읍 망해2길 102 (우)44959,./review/울주망해사지승탑.csv,https://place.map.kakao.com/10339603
229,오룡저수지,0.0,저수지,울산 울주군 언양읍 평리,리뷰 없음,https://place.map.kakao.com/8016177
230,솔마루길 02코스,0.0,솔마루길,울산 남구 신정동 190,리뷰 없음,https://place.map.kakao.com/26564345
231,대곡천,0.0,하천,울산 울주군 범서읍 사연리,리뷰 없음,https://place.map.kakao.com/11007910
232,고래전망대,3.0,전망대,울산 남구 옥동 산 296,./review/고래전망대.csv,https://place.map.kakao.com/19237116
233,영남알프스 하늘억새길 5구간(달오름길),0.0,영남알프스,울산 울주군 상북면 등억알프스리,리뷰 없음,https://place.map.kakao.com/18973442
234,솔마루길 삼호산코스,0.0,솔마루길,울산 남구 옥동 산 91,리뷰 없음,https://place.map.kakao.com/18973434
235,이휴정,4.0,문화유적,울산 남구 이휴정길 20 (우)44623,./review/이휴정.csv,https://place.map.kakao.com/11182194
236,울산대공원 생태여행관,5.0,"수목원,식물원",울산 남구 옥동 354,./review/울산대공원 생태여행관.csv,https://place.map.kakao.com/17560235
237,무룡산등산로,0.0,등산로,울산 북구 연암동,리뷰 없음,https://place.map.kakao.com/1198255528
238,해맞이무릉도원,0.0,"관광,명소",울산 울주군 서생면 신암리 260,리뷰 없음,https://place.map.kakao.com/26300345
239,울산공항 관광안내소,0.0,관광안내소,울산 북구 산업로 1103 1층 (우)44238,리뷰 없음,https://place.map.kakao.com/26916122
240,간월공룡능선,4.0,산,울산 울주군 상북면 등억알프스리,./review/간월공룡능선.csv,https://place.map.kakao.com/1123476875
241,솔마루길 03코스,0.0,솔마루길,울산 남구 옥동 산 138,리뷰 없음,https://place.map.kakao.com/26564346
242,솔마루길 남산코스,0.0,솔마루길,울산 남구 신정동 산 110,리뷰 없음,https://place.map.kakao.com/18973435
243,약사샘,0.0,"샘터,약수터",울산 중구 약사동 335,리뷰 없음,https://place.map.kakao.com/1728797157
244,삼일사당,0.0,"사당,제단",울산 중구 병영성11길 25 (우)44485,리뷰 없음,https://place.map.kakao.com/7935014
245,구남저수지,0.0,저수지,울산 북구 신현동,리뷰 없음,https://place.map.kakao.com/8191408
246,영남알프스 하늘억새길 1구간(억새바람길),0.0,영남알프스,울산 울주군 삼남읍 가천리,리뷰 없음,https://place.map.kakao.com/18973438
247,언양읍성안내소,2.5,관광안내소,울산 울주군 언양읍 읍성로 130 (우)44942,./review/언양읍성안내소.csv,https://place.map.kakao.com/1452073811
248,가지산 입석대,4.7,바위,울산 울주군 상북면 덕현리,./review/가지산 입석대.csv,https://place.map.kakao.com/299415019
249,울주검단리유적,0.0,유적지,울산 울주군 웅촌면 검단리 산 62,./review/울주검단리유적.csv,https://place.map.kakao.com/12776839
250,언양지석묘,0.0,"릉,묘,총",울산 울주군 언양읍 웃방천4길 19 (우)44944,./review/언양지석묘.csv,https://place.map.kakao.com/8007101
251,문수산등산코스,3.0,등산로,울산 울주군 범서읍 천상리 산 153,./review/문수산등산코스.csv,https://place.map.kakao.com/919422244
252,막구지기 별빛광장,0.0,광장,울산 동구 일산동 1000,리뷰 없음,https://place.map.kakao.com/381830323
253,외솔최현배선생 생가터,0.0,"생가,고택",울산 중구 병영12길 15 (우)44486,./review/외솔최현배선생 생가터.csv,https://place.map.kakao.com/12729541
254,선창골못,4.0,호수,울산 북구 천곡동,./review/선창골못.csv,https://place.map.kakao.com/7946491
255,구영저수지,0.0,저수지,울산 울주군 범서읍 구영리 103,리뷰 없음,https://place.map.kakao.com/15147905
256,반구정,0.0,문화유적,울산 중구 반구동 297-1,리뷰 없음,https://place.map.kakao.com/27099938
257,영남알프스 하늘억새길 2구간(단조성터길),0.0,영남알프스,울산 울주군 상북면 이천리,리뷰 없음,https://place.map.kakao.com/18973439
258,울산방기리알바위,4.0,유적지,울산 울주군 삼남읍 방기리 444-5,./review/울산방기리알바위.csv,https://place.map.kakao.com/12772009
259,여천천입구,0.0,하천,울산 남구 달동 766-1,리뷰 없음,https://place.map.kakao.com/358898838
260,과개안,4.6,"해수욕장,해변",울산 동구 등대로 110 (우)44058,./review/과개안.csv,https://place.map.kakao.com/1234216407
261,주전어촌체험마을 안내센터,0.0,관광안내소,울산 동구 새싹길 23 (우)44013,리뷰 없음,https://place.map.kakao.com/25968239
262,울산꽃리단길,2.3,테마거리,울산 동구 방어동 1177,./review/울산꽃리단길.csv,https://place.map.kakao.com/2032077983
263,성지골못,0.0,저수지,울산 울주군 온산읍 강양리,리뷰 없음,https://place.map.kakao.com/10472083
264,두돌저수지,0.0,저수지,울산 울주군 두동면 봉계리,리뷰 없음,https://place.map.kakao.com/8277989
265,주암계곡,0.0,계곡,울산 울주군 상북면 이천리,리뷰 없음,https://place.map.kakao.com/27052201
266,관음저수지,0.0,저수지,울산 울주군 삼동면 둔기리,리뷰 없음,https://place.map.kakao.com/8665722
267,뒷골못,0.0,저수지,울산 북구 시례동,리뷰 없음,https://place.map.kakao.com/8322728
268,달천저수지,0.0,저수지,울산 북구 달천동 183-1,리뷰 없음,https://place.map.kakao.com/7813970
269,관문성,0.0,"산성,성곽",울산 북구 중산동 산 11,./review/관문성.csv,https://place.map.kakao.com/25038110
270,명덕호수공원 수변산책로,0.0,도보여행,울산 동구 서부동,리뷰 없음,https://place.map.kakao.com/26564349
271,곽암,5.0,바위,울산 북구 구유동 판지마을 바다 속,./review/곽암.csv,https://place.map.kakao.com/8233304
272,태화강역 울산관광안내소,0.0,관광안내소,울산 남구 산업로 654 2층 (우)44714,리뷰 없음,https://place.map.kakao.com/1459629045
273,옥동저수지,0.0,저수지,울산 울주군 두서면 구량리,리뷰 없음,https://place.map.kakao.com/15148858
274,자암서원,0.0,서원,울산 울주군 웅촌면 대복동천로 269-67 (우)44963,리뷰 없음,https://place.map.kakao.com/2072672204
275,솔마루길 04코스,0.0,솔마루길,울산 남구 선암동 480,리뷰 없음,https://place.map.kakao.com/26564347
276,위열공김취려의묘,5.0,"릉,묘,총",울산 울주군 언양읍 송대리 산 15,./review/위열공김취려의묘.csv,https://place.map.kakao.com/12706487
277,신불산 칼바위 암봉,0.0,산봉우리,울산 울주군 상북면 등억알프스리 산 180,리뷰 없음,https://place.map.kakao.com/1799735137
278,창평동지석묘군,0.0,"릉,묘,총",울산 북구 창평동 178,./review/창평동지석묘군.csv,https://place.map.kakao.com/12706752
279,신천천,0.0,하천,울산 북구 신천동,리뷰 없음,https://place.map.kakao.com/10605065
280,우리골못,0.0,저수지,울산 울주군 범서읍 두산리 319,리뷰 없음,https://place.map.kakao.com/10704839
281,정자저수지,0.0,저수지,울산 북구 무룡동,리뷰 없음,https://place.map.kakao.com/8059652
282,뒷골지,0.0,저수지,울산 울주군 두동면 구미리,리뷰 없음,https://place.map.kakao.com/7851521
283,신불산 2코스,4.0,등산로,울산 울주군 삼남읍 가천리,./review/신불산 2코스.csv,https://place.map.kakao.com/27265862
284,돋질산,4.2,산,울산 남구 여천동 산 36-11,./review/돋질산.csv,https://place.map.kakao.com/7834110
285,신원봉,4.0,산봉우리,울산 울주군 상북면 덕현리 산 4-2,./review/신원봉.csv,https://place.map.kakao.com/664477473
286,연암소류지,0.0,저수지,울산 북구 연암동,리뷰 없음,https://place.map.kakao.com/8013649
287,장생포고래문화마을 고래광장,0.0,광장,울산 남구 매암동 210,./review/장생포고래문화마을 고래광장.csv,https://place.map.kakao.com/585241956
288,호암만디,4.0,"관광,명소",울산 북구 가대동 산 82,./review/호암만디.csv,https://place.map.kakao.com/571173911
289,황방산,5.0,산,울산 중구 장현동 산,./review/황방산.csv,https://place.map.kakao.com/26547069
290,병산골못,0.0,저수지,울산 울주군 범서읍 천상리 866,리뷰 없음,https://place.map.kakao.com/10382485
291,오두산,4.0,산,울산 울주군 상북면 양등리 산 142,./review/오두산.csv,https://place.map.kakao.com/25039049
292,고무재골,0.0,계곡,울산 울주군 언양읍 어음리 11,리뷰 없음,https://place.map.kakao.com/25177223
293,회야호,0.0,호수,울산 울주군 청량읍 중리,리뷰 없음,https://place.map.kakao.com/8184329
294,대곡리공룡발자국화석,0.0,문화유적,울산 울주군 언양읍 대곡리 산 202,./review/대곡리공룡발자국화석.csv,https://place.map.kakao.com/790076517
295,백천못,0.0,저수지,울산 울주군 범서읍 굴화리,리뷰 없음,https://place.map.kakao.com/8318330
296,용골산,0.0,산,울산 울주군 서생면 용리 산 7-5,./review/용골산.csv,https://place.map.kakao.com/25327570
297,울산웨딩거리,0.0,테마거리,울산 남구 삼산동,리뷰 없음,https://place.map.kakao.com/1077275518
298,치술령,0.0,고개,울산 울주군 두동면 월평리 산 155,./review/치술령.csv,https://place.map.kakao.com/1864300516
299,돈방바위,5.0,바위,울산 동구 미포동,./review/돈방바위.csv,https://place.map.kakao.com/7832561
300,목도,4.3,섬,울산 울주군 온산읍 방도리 산 13,./review/목도.csv,https://place.map.kakao.com/12644302
301,울산매곡동생활유적,0.0,유적지,울산 북구 매곡동 351-10,리뷰 없음,https://place.map.kakao.com/12729018
302,화장산,0.0,산,울산 울주군 상북면 향산리 산 75,리뷰 없음,https://place.map.kakao.com/232980830
303,남창천,0.0,하천,울산 울주군 온양읍 삼광리,./review/남창천.csv,https://place.map.kakao.com/25724928
304,옥류천이야기길,0.0,도보여행,울산 동구 서부동,리뷰 없음,https://place.map.kakao.com/26563873
305,명선교광장,0.0,광장,울산 울주군 서생면 진하리 산 60-15,리뷰 없음,https://place.map.kakao.com/1844313518
306,울산 문수월드컵경기장 옥동저수지,0.0,저수지,울산 남구 옥동 1198,리뷰 없음,https://place.map.kakao.com/17579531
307,옹기골도예,0.0,"도자기,도예촌",울산 울주군 온양읍 외고산길 18 (우)44970,리뷰 없음,https://place.map.kakao.com/9900163
308,천전리 공룡발자국화석,5.0,문화유적,울산 울주군 두동면 천전리 산 210-2,./review/천전리 공룡발자국화석.csv,https://place.map.kakao.com/12624850
309,터골못,0.0,저수지,울산 울주군 삼동면 금곡리,리뷰 없음,https://place.map.kakao.com/8107351
310,옥동지,0.0,저수지,울산 북구 창평동 139,리뷰 없음,https://place.map.kakao.com/18324974
311,청춘고복수길,0.0,테마거리,울산 중구 성남동 346,리뷰 없음,https://place.map.kakao.com/126891010
312,학성동가구전문거리,0.0,테마거리,울산 중구 학성동 207-4,리뷰 없음,https://place.map.kakao.com/18097012
313,동축사삼층석탑,0.0,"탑,비석",울산 동구 옥류로 93 (우)44000,./review/동축사삼층석탑.csv,https://place.map.kakao.com/7844703
314,큰골못,0.0,저수지,울산 울주군 온양읍 대안리,리뷰 없음,https://place.map.kakao.com/10818120
315,성모동굴,5.0,종교유적지,울산 울주군 언양읍 송대리 산 45-1,./review/성모동굴.csv,https://place.map.kakao.com/26532557
316,유포석보,0.0,"산성,성곽",울산 북구 동해안로 1463-1 (우)44233,리뷰 없음,https://place.map.kakao.com/8033369
317,만정헌,5.0,문화유적,울산 울주군 상북면 명촌1길 39 (우)44906,./review/만정헌.csv,https://place.map.kakao.com/7863274
318,추성1지,1.0,저수지,울산 울주군 언양읍 직동리,./review/추성1지.csv,https://place.map.kakao.com/8548760
319,영화루,0.0,문,울산 울주군 언양읍 성안1길 1 (우)44942,리뷰 없음,https://place.map.kakao.com/22303323
320,창좌저수지,0.0,저수지,울산 북구 상안동,리뷰 없음,https://place.map.kakao.com/15147491
321,솔마루길진입광장,0.0,숲,울산 남구 두왕로 94 (우)44774,리뷰 없음,https://place.map.kakao.com/19157393
322,공리단길,0.0,테마거리,울산 남구 신정동 1234,리뷰 없음,https://place.map.kakao.com/1884075685
323,심청골못,0.0,저수지,울산 북구 양정동,리뷰 없음,https://place.map.kakao.com/11115043
324,수반못,0.0,저수지,울산 울주군 웅촌면 은현리,리뷰 없음,https://place.map.kakao.com/7961352
325,화정천내봉수대,0.0,봉수대,울산 동구 봉수로 27-53 (우)44022,./review/화정천내봉수대.csv,https://place.map.kakao.com/11205914
326,출강소류지,0.0,저수지,울산 울주군 삼동면 출강리,리뷰 없음,https://place.map.kakao.com/8555500
327,자수정 동굴나라 허브식물원,0.0,"수목원,식물원",울산 울주군 상북면 자수정로 212 (우)44952,리뷰 없음,https://place.map.kakao.com/17580455
328,동천,0.0,하천,울산 북구 진장동,./review/동천.csv,https://place.map.kakao.com/7846558
329,길촌골,0.0,계곡,울산 중구 유곡동,./review/길촌골.csv,https://place.map.kakao.com/25190338
330,백양사 칠성각,0.0,문화유적,울산 중구 백양로 67 (우)44422,./review/백양사 칠성각.csv,https://place.map.kakao.com/729016595
331,입화산,0.0,산,울산 중구 다운동 산 47-1,./review/입화산.csv,https://place.map.kakao.com/231201350
332,자수정동굴나라 놀이시설,5.0,테마파크시설,울산 울주군 상북면 자수정로 212 (우)44952,./review/자수정동굴나라 놀이시설.csv,https://place.map.kakao.com/17578419
333,정글존,0.0,실내동물원,울산 남구 번영로250번길 9 울산세이브존 7층 (우)44696,리뷰 없음,https://place.map.kakao.com/2049624506
334,옥동저수지,0.0,저수지,울산 남구 옥동 1190,리뷰 없음,https://place.map.kakao.com/916593715
335,애기소폭포,2.5,계곡,울산 울주군 온양읍 운화리,./review/애기소폭포.csv,https://place.map.kakao.com/8010263
336,아랫말저수지,0.0,저수지,울산 울주군 청량읍 율리,리뷰 없음,https://place.map.kakao.com/15147087
337,천곡천,5.0,하천,울산 북구 천곡동,./review/천곡천.csv,https://place.map.kakao.com/25730205
338,봉현재,0.0,"생가,고택",울산 북구 연암9길 16-1 (우)44246,리뷰 없음,https://place.map.kakao.com/1322017687
339,김유신문화거리,1.7,테마거리,울산 남구 신정동 517,./review/김유신문화거리.csv,https://place.map.kakao.com/1864075862
340,화산,5.0,산,울산 울주군 서생면 화산리,./review/화산.csv,https://place.map.kakao.com/10978755
341,숯못저수지,4.0,호수,울산 중구 성안동,./review/숯못저수지.csv,https://place.map.kakao.com/7963269
342,모골,0.0,계곡,울산 북구 신현동,리뷰 없음,https://place.map.kakao.com/25232285
343,수문지,5.0,저수지,울산 울주군 청량읍 문죽리,./review/수문지.csv,https://place.map.kakao.com/7961341
344,삼평저수지,0.0,저수지,울산 울주군 온산읍 삼평리,리뷰 없음,https://place.map.kakao.com/7877783
345,오산못,0.0,저수지,울산 울주군 상북면 거리,리뷰 없음,https://place.map.kakao.com/8016657
346,다운목장,0.0,"관광,명소",울산 중구 다운동 산 101,./review/다운목장.csv,https://place.map.kakao.com/1368274886
347,은현리적석총,0.0,"릉,묘,총",울산 울주군 웅촌면 은현리 산 207-5,리뷰 없음,https://place.map.kakao.com/12706482
348,산골못,0.0,저수지,울산 북구 매곡동,./review/산골못.csv,https://place.map.kakao.com/7913706
349,노상산,0.0,산,울산 울주군 삼동면 조일리 산 110-1,리뷰 없음,https://place.map.kakao.com/8247727
350,원동지,0.0,저수지,울산 울주군 온양읍 망양길 50 (우)44969,./review/원동지.csv,https://place.map.kakao.com/8024925
351,서생나사봉수대,0.0,봉수대,울산 울주군 서생면 나사리 산 36,리뷰 없음,https://place.map.kakao.com/12699673
352,상박골못,0.0,저수지,울산 남구 두왕동 551-2,리뷰 없음,https://place.map.kakao.com/7922755
353,명정천,0.0,하천,울산 중구 태화동 681-1,./review/명정천.csv,https://place.map.kakao.com/1438905416
354,망해저수지,0.0,저수지,울산 울주군 청량읍 율리 207,리뷰 없음,https://place.map.kakao.com/15149170
355,용잠저수지,0.0,저수지,울산 남구 용잠동,리뷰 없음,https://place.map.kakao.com/8033130
356,하태평못,0.0,저수지,울산 울주군 두서면 구량리,리뷰 없음,https://place.map.kakao.com/8142291
357,태화강나룻배,0.0,"관광,명소",울산 남구 남산로 223 (우)44621,리뷰 없음,https://place.map.kakao.com/803442298
358,국수봉,2.0,산봉우리,울산 울주군 범서읍 척과리 산 157-1,./review/국수봉.csv,https://place.map.kakao.com/8200884
359,큰마을저수지,0.0,저수지,울산 동구 서부동,./review/큰마을저수지.csv,https://place.map.kakao.com/10820723
360,암곡저수지,0.0,저수지,울산 울주군 웅촌면 검단리,리뷰 없음,https://place.map.kakao.com/15148552
361,용곡산,0.0,산,울산 울주군 서생면 위양리 산 8,리뷰 없음,https://place.map.kakao.com/24022291
362,가정저수지,0.0,저수지,울산 울주군 두서면 활천리,리뷰 없음,https://place.map.kakao.com/15148975
363,삼박골못,0.0,저수지,울산 울주군 온양읍 망양길 50 (우)44969,리뷰 없음,https://place.map.kakao.com/8094049
364,울산대학교 식물원,0.0,"수목원,식물원",울산 남구 대학로 93 (우)44610,리뷰 없음,https://place.map.kakao.com/17564548
365,수정내저수지,0.0,저수지,울산 울주군 두서면 전읍리,리뷰 없음,https://place.map.kakao.com/10551546
366,탑골저수지,0.0,저수지,울산 울주군 청량읍 삼정리,리뷰 없음,https://place.map.kakao.com/15150689
367,양호단,0.0,문화유적,울산 울주군 청량읍 양천1길 24-9 (우)44964,리뷰 없음,https://place.map.kakao.com/1532668502
368,토성도예예술촌,0.0,"도자기,도예촌",울산 북구 황토전길 139-1 (우)44235,리뷰 없음,https://place.map.kakao.com/16399742
369,황감1지,0.0,저수지,울산 울주군 언양읍 평리,리뷰 없음,https://place.map.kakao.com/10973625
370,강동사랑길 2코스,4.0,도보여행,울산 북구 구유동,./review/강동사랑길 2코스.csv,https://place.map.kakao.com/26564336
371,사촌저수지,0.0,저수지,울산 울주군 삼동면 하잠리,리뷰 없음,https://place.map.kakao.com/10445441
372,봉대산,1.0,산,울산 남구 남화동 산 39-3,./review/봉대산.csv,https://place.map.kakao.com/8363573
373,천전리각석계곡,0.0,계곡,울산 울주군 두동면 천전리,./review/천전리각석계곡.csv,https://place.map.kakao.com/12639217
374,세정스파,0.0,온천,울산 울주군 웅촌면 정주권로 108-7 (우)44965,리뷰 없음,https://place.map.kakao.com/709731580
375,ABS스포츠스파,0.0,온천,울산 북구 화봉로 58 (우)44242,리뷰 없음,https://place.map.kakao.com/9583478
376,서생소류지,0.0,저수지,울산 울주군 서생면 서생리 81,리뷰 없음,https://place.map.kakao.com/10497244
377,울산대공원 핑크뮬리정원,0.0,"관광,명소",울산 남구 신정동 1037,./review/울산대공원 핑크뮬리정원.csv,https://place.map.kakao.com/81283092
378,문필봉,4.5,산,울산 울주군 상북면 덕현리 산 165-1,./review/문필봉.csv,https://place.map.kakao.com/453107860
379,울주교동리생활유적,0.0,유적지,울산 울주군 삼남읍 교동리 192-37,리뷰 없음,https://place.map.kakao.com/12729017
380,선돌바위,3.0,바위,울산 북구 신명동,./review/선돌바위.csv,https://place.map.kakao.com/8371156
381,혜촌농원,0.0,관광농원,울산 울주군 상북면 소호리,리뷰 없음,https://place.map.kakao.com/11882296
382,곰네저수지,5.0,저수지,울산 울주군 웅촌면 곡천리,./review/곰네저수지.csv,https://place.map.kakao.com/15149737
383,점골저수지,0.0,저수지,울산 남구 무거동,리뷰 없음,https://place.map.kakao.com/15147909
384,골안못,0.0,저수지,울산 울주군 범서읍 굴화리,./review/골안못.csv,https://place.map.kakao.com/8203484
385,온산이주민망향비,0.0,"탑,비석",울산 울주군 온산읍 화산리 869,리뷰 없음,https://place.map.kakao.com/940701473
386,양등지,0.0,저수지,울산 울주군 상북면 양등리,./review/양등지.csv,https://place.map.kakao.com/10583468
387,낭골저수지,0.0,저수지,울산 북구 창평동,리뷰 없음,https://place.map.kakao.com/8247985
388,명촌천,0.0,하천,울산 북구 명촌동,리뷰 없음,https://place.map.kakao.com/25725999
389,우가산유포봉수대,0.0,봉수대,울산 북구 당사동 230,./review/우가산유포봉수대.csv,https://place.map.kakao.com/12699671
390,간월사지 석조여래좌상,5.0,"불상,석불",울산 울주군 상북면 알프스온천4길 15 (우)44952,./review/간월사지 석조여래좌상.csv,https://place.map.kakao.com/8135944
391,우가산,1.0,산,울산 북구 구유동 산 138-3,./review/우가산.csv,https://place.map.kakao.com/8470976
392,팜핑레이크관광농원,5.0,관광농원,울산 울주군 서생면 마근1길 22-47 (우)45012,./review/팜핑레이크관광농원.csv,https://place.map.kakao.com/56120923
393,담뒤저수지,0.0,저수지,울산 울주군 웅촌면 은현리,리뷰 없음,https://place.map.kakao.com/15148424
394,소골못,0.0,저수지,울산 울주군 온산읍 화산리,리뷰 없음,https://place.map.kakao.com/7954436
395,보은저수지,0.0,저수지,울산 울주군 삼동면 보은리,리뷰 없음,https://place.map.kakao.com/11075303
396,청량천,0.0,하천,울산 울주군 청량읍 상남리,./review/청량천.csv,https://place.map.kakao.com/25730290
397,상안천,0.0,하천,울산 북구 상안동,리뷰 없음,https://place.map.kakao.com/25727002
398,풍암골,0.0,계곡,울산 중구 성안동,리뷰 없음,https://place.map.kakao.com/25388842
399,지경바위,0.0,바위,울산 동구 미포동,리뷰 없음,https://place.map.kakao.com/8077473
400,다운동고분군,0.0,유적지,울산 중구 다운동 산 47,./review/다운동고분군.csv,https://place.map.kakao.com/8294730
401,운흥사지,0.0,문화유적,울산 울주군 웅촌면 고연리 산 175,./review/운흥사지.csv,https://place.map.kakao.com/8029999
402,남목마성,0.0,"산성,성곽",울산 동구 동부동 산 187-1,./review/남목마성.csv,https://place.map.kakao.com/10194570
403,파군산,2.0,산,울산 북구 대안동 산 222-2,./review/파군산.csv,https://place.map.kakao.com/296183132
404,동화정사,0.0,"사당,제단",울산 북구 화산2길 24 (우)44236,리뷰 없음,https://place.map.kakao.com/612862325
405,영천못,0.0,저수지,울산 울주군 웅촌면 대복리,리뷰 없음,https://place.map.kakao.com/8484479
406,새터소류지,0.0,저수지,울산 울주군 온산읍 처용리,리뷰 없음,https://place.map.kakao.com/7930369
407,동사대고개,0.0,고개,울산 울주군 서생면 신암리,리뷰 없음,https://place.map.kakao.com/10296946
408,하와이 집밥,0.0,먹자골목,울산 중구 성남동 219-141,리뷰 없음,https://place.map.kakao.com/27257640
409,기백이재,0.0,고개,울산 북구 매곡동,리뷰 없음,https://place.map.kakao.com/8237151
410,성암동 패총,0.0,"릉,묘,총",울산 남구 성암동 451-4,리뷰 없음,https://place.map.kakao.com/12729063
411,밝얼산,4.0,산,울산 울주군 상북면 거리 산 135-1,./review/밝얼산.csv,https://place.map.kakao.com/17469336
412,박제상유적지 치산서원,0.0,"생가,고택",울산 울주군 두동면 치술령길 7 (우)44916,리뷰 없음,https://place.map.kakao.com/17580850
413,찬물내기약수터,0.0,"샘터,약수터",울산 북구 양정동 산 40-1,리뷰 없음,https://place.map.kakao.com/482133616
414,무학산,0.0,산,울산 울주군 범서읍 망성리 산 115,리뷰 없음,https://place.map.kakao.com/11063441
415,고헌정,0.0,문화유적,울산 울주군 언양읍 구수리,리뷰 없음,https://place.map.kakao.com/8193456
416,다래농원,0.0,관광농원,울산 울주군 온양읍 내광리 667-1,리뷰 없음,https://place.map.kakao.com/84687812
417,생태습지,0.0,"생태보존,서식지",울산 울주군 웅촌면 통천리 26,./review/생태습지.csv,https://place.map.kakao.com/1667189581
418,용바위,0.0,바위,울산 북구 어물동,리뷰 없음,https://place.map.kakao.com/8525372
419,학산서원,0.0,"사당,제단",울산 중구 신기16길 15 (우)44453,리뷰 없음,https://place.map.kakao.com/593265492
420,복안저수지,0.0,저수지,울산 울주군 두서면 미호리,리뷰 없음,https://place.map.kakao.com/10380545
421,앞들,0.0,계곡,울산 울주군 두서면 인보리,리뷰 없음,https://place.map.kakao.com/25312296
422,태화동전망대,5.0,전망대,울산 중구 태화동 46,./review/태화동전망대.csv,https://place.map.kakao.com/748523776
423,울산문화공원 중앙광장,0.0,광장,울산 남구 번영로 200 (우)44702,리뷰 없음,https://place.map.kakao.com/27587957
424,울산대공원 연꽃연못,0.0,연못,울산 남구 신정동 1764,리뷰 없음,https://place.map.kakao.com/18049602
425,영취산,0.0,산,울산 남구 무거동 산 77-1,./review/영취산.csv,https://place.map.kakao.com/8487859
426,남암산,0.0,산,울산 울주군 청량읍 율리 산 290-6,./review/남암산.csv,https://place.map.kakao.com/8232010
427,불광산,0.0,산,울산 울주군 온양읍 운화리 산 159-1,리뷰 없음,https://place.map.kakao.com/568521437
428,고운산,1.5,산,울산 울주군 상북면 산전리 산 1,./review/고운산.csv,https://place.map.kakao.com/25177937
429,태화강,0.0,강,울산 중구 옥교동,./review/태화강.csv,https://place.map.kakao.com/25730496
430,태화강국가정원 오산못,0.0,연못,울산 중구 태화동 669,리뷰 없음,https://place.map.kakao.com/19201544
431,영축산,0.0,산,울산 울주군 청량읍 율리 산 72,./review/영축산.csv,https://place.map.kakao.com/198983810
432,강동사랑길 3코스,0.0,도보여행,울산 북구 구유동 산 16-13,리뷰 없음,https://place.map.kakao.com/26564337
433,장등못,0.0,호수,울산 북구 매곡동,리뷰 없음,https://place.map.kakao.com/8539267
434,신암천,0.0,하천,울산 울주군 서생면 신암리,리뷰 없음,https://place.map.kakao.com/25727782
435,묵장산,0.0,산,울산 울주군 두동면 월평리 산 40,리뷰 없음,https://place.map.kakao.com/25236943
436,대복큰,0.0,저수지,울산 울주군 웅촌면 대복리,리뷰 없음,https://place.map.kakao.com/8099488
437,지내리지석묘,0.0,"릉,묘,총",울산 울주군 상북면 지내리 22,리뷰 없음,https://place.map.kakao.com/8078471
438,내고산,0.0,산,울산 울주군 온양읍 고산리,리뷰 없음,https://place.map.kakao.com/8255581
439,해운폭포,3.0,폭포,울산 울주군 서생면 서생리,./review/해운폭포.csv,https://place.map.kakao.com/8162895
440,전천재 경주최씨 사성공파 재당,5.0,문화유적,울산 울주군 두서면 활천2길 105 (우)44910,./review/전천재 경주최씨 사성공파 재당.csv,https://place.map.kakao.com/977460435
441,언양부로산봉수대,0.0,봉수대,울산 울주군 삼남읍 교동리 산 90,./review/언양부로산봉수대.csv,https://place.map.kakao.com/7996301
442,입화산참살이숲 누리길 2코스,0.0,도보여행,울산 중구 다운동,리뷰 없음,https://place.map.kakao.com/26564078
443,태화강,0.0,하천,울산 중구 성남동,./review/태화강.csv,https://place.map.kakao.com/25730504
444,대안천,0.0,하천,울산 북구 대안동,리뷰 없음,https://place.map.kakao.com/25725322
445,용굴,0.0,동굴,울산 동구 일산동 905-7,./review/용굴.csv,https://place.map.kakao.com/27064233
446,매봉재,3.0,고개,울산 북구 연암동,./review/매봉재.csv,https://place.map.kakao.com/25229665
